object_id,incident_id,offense_id,offense_code,offense_code_extension,top_traffic_accident_offense,first_occurrence_date,last_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,bicycle_ind,pedestrian_ind,HARMFUL_EVENT_SEQ_1,HARMFUL_EVENT_SEQ_2,HARMFUL_EVENT_SEQ_3,road_location,ROAD_DESCRIPTION,ROAD_CONTOUR,ROAD_CONDITION,LIGHT_CONDITION,TU1_VEHICLE_TYPE,TU1_TRAVEL_DIRECTION,TU1_VEHICLE_MOVEMENT,TU1_DRIVER_ACTION,TU1_DRIVER_HUMANCONTRIBFACTOR,TU1_PEDESTRIAN_ACTION,TU2_VEHICLE_TYPE,TU2_TRAVEL_DIRECTION,TU2_VEHICLE_MOVEMENT,TU2_DRIVER_ACTION,TU2_DRIVER_HUMANCONTRIBFACTOR,TU2_PEDESTRIAN_ACTION,SERIOUSLY_INJURED,FATALITIES,FATALITY_MODE_1,FATALITY_MODE_2,SERIOUSLY_INJURED_MODE_1,SERIOUSLY_INJURED_MODE_2,POINT_X,POINT_Y,x,y
298197973,2023543297,2.02354E+14,5441,0,TRAF - ACCIDENT               ,"10/7/2023, 9:27 PM","10/7/2023, 9:27 PM","10/7/2023, 10:16 PM",S DOWNING ST / E ALAMEDA AVE,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Front,,Front to Front,On Roadway,Non-Intersection,Straight - Level,Dry,Dark-Unlighted,SUV,North,Going Straight,Careless Driving,Distracted/Other Exterior,,Passenger Car/Passenger Van,South,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298198064,2024422999,2.02442E+14,5441,0,TRAF - ACCIDENT               ,"8/6/2024, 10:00 AM","8/6/2024, 10:00 AM","8/6/2024, 10:28 AM",E ALAMEDA AVE / S CORONA ST,3147825,1684327,-104.9745615,39.71110565,3,312,Washington Park West,0,0,Other Non-Fixed Object (Describe in Narrative),,Other Non-Fixed Object (Describe in Narrative),On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,East,Going Straight,Other Contributing Action,Other Factor,,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685714.38,4824048.345
298198613,2023532,2.02353E+11,5441,0,TRAF - ACCIDENT               ,"12/31/2022, 9:35 PM","12/31/2022, 9:35 PM","12/31/2022, 10:31 PM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,,At Intersection,Straight - Level,Icy,Dark-Lighted,Passenger Car/Passenger Van,West,Going Straight,Followed Too Closely,Aggressive Driving,,Passenger Car/Passenger Van,West,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298198644,2025331022,2.02533E+14,5441,0,TRAF - ACCIDENT               ,"6/26/2025, 4:01 AM","6/26/2025, 4:01 AM","6/26/2025, 4:01 AM",300 BLOCK S LINCOLN ST,3144544,1684274,-104.9862245,39.71101167,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,SUV,West,Making Left Turn,Improper Turn,Looked/Did Not See,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298198781,2025307782,2.02531E+14,5441,0,TRAF - ACCIDENT               ,"6/14/2025, 10:36 PM","6/14/2025, 10:36 PM","6/14/2025, 11:13 PM",300 BLOCK S FRANKLIN ST,3149566,1684294,-104.968374,39.71098725,3,312,Washington Park,0,0,Front to Side,Front to Side,Overturning/Rollover,On Roadway,Non-Intersection,Straight - Level,Dry,Dawn or Dusk,Passenger Car/Passenger Van,South,Going Straight,Careless Driving,Distracted/Manipulating Vehicle Control,,SUV,South,Parked,No Contributing Action,No Apparent Contributing Factor,,1,0,,,Passenger Car/Passenger Van,,,,-11685026.45,4824031.624
298198975,2023446366,2.02345E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"8/18/2023, 11:25 AM","8/18/2023, 11:25 AM","8/18/2023, 2:43 PM",400 BLOCK E ALAMEDA AVE,3145607,1684300,-104.9824456,39.71106648,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Changing Lanes,Careless Driving,Other Factor,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686592.21,4824043.567
298199301,2024300134,2.0243E+14,5441,0,TRAF - ACCIDENT               ,"6/5/2024, 3:35 PM","6/5/2024, 3:35 PM","6/5/2024, 3:35 PM",S LINCOLN SHERMAN ALY / E ALAMEDA AVE,3144669,1684327,-104.9857791,39.71115522,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,SUV,North,Making Left Turn,Failed to Yield ROW,Not Observed,,SUV,West,Going Straight,No Contributing Action,Not Observed,,0,0,,,,,,,-11686963.65,4824056.705
298199351,2025331967,2.02533E+14,5441,0,TRAF - ACCIDENT               ,"6/26/2025, 11:50 AM","6/26/2025, 11:50 AM","6/26/2025, 1:04 PM",300 BLOCK S LINCOLN ST,3144544,1684274,-104.9862245,39.71101167,3,312,Washington Park West,0,0,Front to Rear,Front to Rear,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Dawn or Dusk,Passenger Car/Passenger Van,North,Going Straight,Followed Too Closely,No Apparent Contributing Factor,,Passenger Car/Passenger Van,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298200334,2022633586,2.02263E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"12/10/2022, 4:34 PM","12/10/2022, 4:34 PM","12/10/2022, 6:36 PM",S PEARL ST / E ALAMEDA AVE,3146187,1684322,-104.9803837,39.71111779,3,312,Washington Park West,0,0,Rear to Rear,,Rear to Rear,,At Intersection,Straight - Level,Dry,Dark-Lighted,SUV,South,Backing,No Contributing Action,No Apparent Contributing Factor,,Passenger Car/Passenger Van,North,Slowing,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686362.9,4824050.733
298200362,2022638887,2.02264E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"12/13/2022, 9:07 PM","12/13/2022, 9:07 PM","12/13/2022, 9:30 PM",319 E ALAMEDA AVE,3145310,1684371,-104.9834999,39.71126603,3,311,Speer,0,0,Other Fixed Object (Describe in Narrative),,Other Fixed Object (Describe in Narrative),,Alley Related,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,,,,,,,,,,,,0,0,,,,,,,-11686709.26,4824072.231
298200416,2023146028,2.02315E+14,5441,0,TRAF - ACCIDENT               ,"3/20/2023, 1:12 PM","3/20/2023, 1:12 PM","3/20/2023, 1:55 PM",S LAFAYETTE HUMBOLDT ALY / E ALAMEDA AVE,3148984,1684337,-104.9704417,39.71111463,3,312,Washington Park,0,0,Front to Side,Front to Side,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,South,Going Straight,Disregarded Stop Sign,Not Observed,,Pickup Truck/Utility Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685255.76,4824050.733
298200552,2023141273,2.02314E+14,5441,0,TRAF - ACCIDENT               ,"3/18/2023, 1:43 AM","3/18/2023, 1:43 AM","3/18/2023, 1:43 AM",E ALAMEDA AVE / S WASHINGTON ST,3146512,1684320,-104.9792285,39.71110719,3,312,Washington Park West,0,0,Front to Side,Curb,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,East,Going Straight,Failed to Stop at Signal,Sun Glare,,Passenger Car/Passenger Van,South,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686233.92,4824049.539
298200797,2025180782,2.02518E+14,5420,0,TRAF - ACCIDENT - DUI/DUID    ,"4/10/2025, 12:18 PM","4/10/2025, 12:18 PM","4/10/2025, 12:18 PM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Side to Side-Same Direction,Front to Rear,Overturning/Rollover,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,SUV,South,Going Straight,Reckless Driving,Not Observed,,SUV,,,,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298201048,2024241712,2.02424E+14,5441,0,TRAF - ACCIDENT               ,"5/6/2024, 7:15 AM","5/6/2024, 7:15 AM","5/6/2024, 8:01 AM",E ALAMEDA AVE / S HUMBOLDT FRANKLIN ALY,3149307,1684340,-104.9692936,39.71111769,3,311,Washington Park,0,0,Front to Side,Fence,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,West,Making Left Turn,Failed to Yield ROW,Looked/Did Not See,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685129.16,4824050.733
298201089,2023360065,2.02336E+14,5441,0,TRAF - ACCIDENT               ,"7/6/2023, 2:57 AM","7/6/2023, 2:57 AM","7/6/2023, 3:16 AM",S LAFAYETTE ST / E ALAMEDA AVE,3148822,1684335,-104.9710176,39.71111173,3,312,Washington Park,0,0,Front to Front,,Front to Front,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,South,Going Straight,Failed to Yield ROW,,,SUV,East,Going Straight,No Contributing Action,,,0,0,,,,,,,-11685320.25,4824050.733
298201347,2023541778,2.02354E+14,5441,0,TRAF - ACCIDENT               ,"10/7/2023, 5:12 AM","10/7/2023, 5:12 AM","10/7/2023, 7:15 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,Non-Intersection,Curve Right - Level,Dry,Daylight,Passenger Car/Passenger Van,Northeast,Making Right Turn,Failed to Yield ROW,No Apparent Contributing Factor,,Passenger Car/Passenger Van,Northwest,Making Left Turn,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298201963,2023318975,2.02332E+14,5441,0,TRAF - ACCIDENT               ,"6/16/2023, 5:26 AM","6/16/2023, 5:26 AM","6/16/2023, 5:26 AM",S EMERSON ST / E ALAMEDA AVE,3147165,1684322,-104.9769075,39.71110238,3,312,Washington Park West,0,0,Front to Side,Traffic Signal Pole,Front to Side,On Roadway,At Intersection,Straight - Level,Wet,Daylight,SUV,North,Going Straight,Failed to Stop at Signal,Looked/Did Not See,,Passenger Car/Passenger Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,1,0,,,Passenger Car/Passenger Van,,,,-11685975.94,4824048.345
298202219,2024405302,2.02441E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"7/28/2024, 12:25 PM","7/28/2024, 12:25 PM","7/28/2024, 12:27 PM",1100 BLOCK E ALAMEDA AVE,3147908,1684303,-104.974267,39.71103844,3,312,Washington Park West,0,0,Front to Rear,Front to Front,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Followed Too Closely,No Apparent Contributing Factor,,Passenger Car/Passenger Van,West,Making Right Turn,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685680.94,4824038.79
298202287,2025255319,2.02526E+14,5441,0,TRAF - ACCIDENT               ,"5/20/2025, 2:59 AM","5/20/2025, 2:59 AM","5/20/2025, 2:59 AM",E ALAMEDA AVE / S PENNSYLVANIA PEARL ALY,3146022,1684322,-104.9809701,39.71112038,3,311,Speer,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Non-School Bus (9 occupants or more including driver) in commerce,West,Going Straight,Improper Passing on Left,Other Factor,,Transit Bus,West,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686428.59,4824051.928
298202969,2023625948,2.02363E+14,5441,0,TRAF - ACCIDENT               ,"11/20/2023, 10:00 AM","11/20/2023, 10:00 AM","11/20/2023, 10:24 AM",S MARION ST / E ALAMEDA AVE,3148426,1684333,-104.9724252,39.71111256,3,312,Washington Park,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dawn or Dusk,Passenger Car/Passenger Van,South,Going Straight,Failed to Stop at Signal,Distracted/Other Exterior,,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685477.91,4824050.733
298203177,2024536576,2.02454E+14,5441,0,TRAF - ACCIDENT               ,"10/1/2024, 8:08 AM","10/1/2024, 8:08 AM","10/1/2024, 8:08 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,Driveway Access Related,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,North,Changing Lanes,Lane Violation,Driver Unfamiliar With Area,,Passenger Car/Passenger Van,North,Slowing,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298203339,2023552508,2.02355E+14,5441,0,TRAF - ACCIDENT               ,"10/12/2023, 10:10 AM","10/12/2023, 10:10 AM","10/12/2023, 12:26 PM",E ALAMEDA AVE / S WASHINGTON ST,3146512,1684320,-104.9792285,39.71110719,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dawn or Dusk,Passenger Car/Passenger Van,South,Going Straight,Failed to Yield ROW,No Apparent Contributing Factor,,Low Speed Vehicle,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686233.92,4824049.539
298203630,2024278130,2.02428E+14,5441,0,TRAF - ACCIDENT               ,"5/25/2024, 9:50 AM","5/25/2024, 9:50 AM","5/25/2024, 12:14 PM",E ALAMEDA AVE / S EMERSON ST,3147165,1684322,-104.9769075,39.71110238,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Wet,Daylight,Passenger Car/Passenger Van,North,Going Straight,Failed to Stop at Signal,No Apparent Contributing Factor,,Passenger Car/Passenger Van,West,Going Straight,Failed to Stop at Signal,No Apparent Contributing Factor,,0,0,,,,,,,-11685975.94,4824048.345
298203640,2024287459,2.02429E+14,5441,0,TRAF - ACCIDENT               ,"5/30/2024, 6:50 AM","5/30/2024, 6:50 AM","5/30/2024, 8:05 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,Driveway Access Related,Curve Left - Level,Muddy,Daylight,Passenger Car/Passenger Van,Northwest,Making Left Turn,Improper Turn,No Apparent Contributing Factor,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298203742,2023558282,2.02356E+14,5441,0,TRAF - ACCIDENT               ,"10/15/2023, 2:55 PM","10/15/2023, 2:55 PM","10/15/2023, 2:55 PM",E ALAMEDA AVE / S LOGAN ST,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,,Non-Intersection,Straight - Level,Dry,Dark-Unlighted,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,,,,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686630.43,4824054.316
298203766,2023211952,2.02321E+14,5441,0,TRAF - ACCIDENT               ,"4/24/2023, 7:40 AM","4/24/2023, 7:40 AM","4/24/2023, 8:00 AM",607 E ALAMEDA AVE,3146242,1684375,-104.9801871,39.71126242,3,311,Speer,0,0,Parked Motor Vehicle,,Parked Motor Vehicle,On Private Property,Parking Lot,Straight - Level,Dry,Daylight,SUV,East,Slowing,Careless Driving,Other Factor,,Motorcycle,West,Parked,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686341.4,4824072.231
298203881,2023612270,2.02361E+14,5441,0,TRAF - ACCIDENT               ,"11/13/2023, 6:00 AM","11/13/2023, 6:00 AM","11/13/2023, 6:21 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,East,Going Straight,Lane Violation,Driver Unfamiliar With Area,,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298204569,2023390356,2.02339E+14,5441,0,TRAF - ACCIDENT               ,"7/21/2023, 2:58 AM","7/21/2023, 2:58 AM","7/24/2023, 5:43 AM",E ALAMEDA AVE / S FRANKLIN ST,3149472,1684340,-104.9687071,39.71111504,3,312,Washington Park,0,0,Front to Side,Fence,Front to Side,On Roadway,At Intersection,,Dry,Daylight,SUV,North,Going Straight,Disregarded Stop Sign,,,SUV,West,Going Straight,No Contributing Action,,,0,0,,,,,,,-11685062.28,4824050.733
298204626,2024145417,2.02415E+14,5441,0,TRAF - ACCIDENT               ,"3/16/2024, 7:11 PM","3/16/2024, 7:11 PM","3/16/2024, 7:11 PM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Side,Other Fixed Object (Describe in Narrative),Front to Side,,At Intersection,Straight - Level,Dry,Dark-Lighted,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298204754,2025147873,2.02515E+14,5441,0,TRAF - ACCIDENT               ,"3/24/2025, 8:26 AM","3/24/2025, 8:26 AM","3/24/2025, 8:26 AM",439 E ALAMEDA AVE,3145642,1684349,-104.9823203,39.71120045,3,311,Speer,0,0,Sign,,Sign,On Private Property,Parking Lot,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,East,Going Straight,Other Contributing Action,Medical,,,,,,,,0,0,,,,,,,-11686577.88,4824062.677
298205298,2023403480,2.0234E+14,5441,0,TRAF - ACCIDENT               ,"7/27/2023, 9:30 AM","7/27/2023, 9:30 AM","7/27/2023, 10:47 AM",E ALAMEDA AVE / S GRANT LOGAN ALY,3145329,1684326,-104.9834332,39.7111422,3,312,Washington Park West,0,0,Side to Side-Opposite Direction,,Side to Side-Opposite Direction,On Roadway,At Intersection,Straight - Level,Dry,Daylight,"Medium/Heavy Trucks GVWR/GCWR between 10,001 and 16,000",West,Making Left Turn,Improper Turn,Not Observed,,,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686702.09,4824054.316
298205342,2023688994,2.02369E+14,5441,0,TRAF - ACCIDENT               ,"12/27/2023, 1:20 AM","12/27/2023, 1:20 AM","12/27/2023, 1:24 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,Side to Side-Same Direction,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Failed to Stop at Signal,Distracted/Other Occupant,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298205420,202414444,2.02414E+13,5441,0,TRAF - ACCIDENT               ,"1/8/2024, 9:45 AM","1/8/2024, 9:45 AM","1/8/2024, 10:11 AM",E ALAMEDA AVE / S MARION ST,3148496,1684334,-104.9721763,39.71111419,3,312,Washington Park,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,West,Going Straight,Failed to Stop at Signal,Distracted/Other Interior,,Passenger Car/Passenger Van,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685449.24,4824050.733
298205628,2024568171,2.02457E+14,5441,0,TRAF - ACCIDENT               ,"10/17/2024, 10:41 AM","10/17/2024, 10:41 AM","10/17/2024, 11:35 AM",E ALAMEDA AVE / S PEARL ST,3146187,1684322,-104.9803837,39.71111779,3,312,Washington Park West,0,1,Pedestrian,,Pedestrian,,At Intersection,Straight - Level,Dry,Daylight,,,,,,Cross/Enter NOT at Intersection,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686362.9,4824050.733
298205968,2024500494,2.0245E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"9/13/2024, 1:50 PM","9/13/2024, 1:50 PM","9/13/2024, 5:31 PM",E ALAMEDA AVE / S LOGAN ST,3145512,1684326,-104.9827828,39.71113934,3,312,Washington Park West,0,1,Pedestrian,,Pedestrian,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,,,,,,,,,,,,Cross/Enter at Intersection,0,0,,,,,,,-11686630.43,4824054.316
298206368,2023658859,2.02366E+14,5441,0,TRAF - ACCIDENT               ,"12/9/2023, 4:08 PM","12/9/2023, 4:08 PM","12/9/2023, 6:11 PM",E ALAMEDA AVE / S CLARKSON ST,3146834,1684319,-104.978084,39.71109937,3,312,Washington Park West,0,0,Front to Side,Side to Side-Same Direction,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Dark-Lighted,Pickup Truck/Utility Van,North,Making Right Turn,Failed to Yield ROW,Distracted/Other Interior,,Passenger Car/Passenger Van,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686107.32,4824048.345
298206381,2022594751,2.02259E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"11/17/2022, 11:48 PM","11/17/2022, 11:48 PM","11/17/2022, 11:48 PM",E ALAMEDA AVE / S WASHINGTON ST,3146512,1684320,-104.9792285,39.71110719,3,312,Washington Park West,0,0,Side to Side-Same Direction,Light Pole/Utility Pole,Light Pole/Utility Pole,On Roadway,At Intersection,Straight - Downhill,Icy W/Visible Icy Road Treatment,Dawn or Dusk,SUV,West,Going Straight,Careless Driving,Not Observed,,Pickup Truck/Utility Van,West,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686233.92,4824049.539
298207238,2024609288,2.02461E+14,5441,0,TRAF - ACCIDENT               ,"11/8/2024, 8:11 AM","11/8/2024, 8:11 AM","11/8/2024, 8:20 AM",S LINCOLN ST / E ALAMEDA AVE,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,1,Pedestrian,,Pedestrian,On Roadway,At Intersection,Straight - Level,Snowy,Daylight,Pickup Truck/Utility Van,North,Making Left Turn,No Contributing Action,No Apparent Contributing Factor,,,,,,,No Contributing Action,0,0,,,,,,,-11687029.34,4824056.705
298207359,2024609398,2.02461E+14,5441,3,TRAF - ACCIDENT - POLICE      ,"11/8/2024, 8:00 AM","11/8/2024, 8:00 AM","11/8/2024, 8:03 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,,Front to Side,,Non-Intersection,Straight - Level,Snowy,Daylight,SUV,North,Other (Describe in Narrative),No Contributing Action,No Apparent Contributing Factor,,SUV,North,Parked,Other Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298207446,2024397241,2.0244E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"7/21/2024, 1:50 PM","7/21/2024, 1:50 PM","7/24/2024, 9:27 AM",300 BLOCK S LINCOLN ST,3144545,1684274,-104.9862209,39.71101165,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,North,Going Straight,Followed Too Closely,Not Observed,,SUV,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687012.62,4824035.207
298207559,2024550061,2.02455E+14,5441,0,TRAF - ACCIDENT               ,"10/8/2024, 7:01 AM","10/8/2024, 7:01 AM","10/8/2024, 7:01 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Front to Side,Curb,Curb,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,West,Going Straight,Failed to Stop at Signal,Other Factor,,SUV,North,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
298208331,2023607607,2.02361E+14,5441,0,TRAF - ACCIDENT               ,"11/10/2023, 11:50 AM","11/10/2023, 11:50 AM","11/10/2023, 11:55 AM",S LINCOLN SHERMAN ALY / E ALAMEDA AVE,3144669,1684327,-104.9857791,39.71115522,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,Non-Intersection,Straight - Level,Dry,Dark-Unlighted,Pickup Truck/Utility Van,North,Going Straight,Followed Too Closely,No Apparent Contributing Factor,,Passenger Car/Passenger Van,North,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686963.65,4824056.705
298208534,2024596438,2.0246E+14,5441,0,TRAF - ACCIDENT               ,"11/1/2024, 2:43 AM","11/1/2024, 2:43 AM","11/1/2024, 3:19 AM",E ALAMEDA AVE / S DOWNING ST,3148153,1684330,-104.9733956,39.71110867,3,312,Washington Park West,0,0,Front to Side,Front to Rear,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,West,Going Straight,Failed to Stop at Signal,Not Observed,,Passenger Car/Passenger Van,South,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685585.39,4824050.733
298209194,2024236470,2.02424E+14,5441,0,TRAF - ACCIDENT               ,"5/3/2024, 10:00 AM","5/3/2024, 10:00 AM","5/3/2024, 11:28 AM",S CORONA ST / E ALAMEDA AVE,3147825,1684327,-104.9745615,39.71110565,3,312,Washington Park West,0,0,Front to Side,,Front to Side,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Passenger Car/Passenger Van,South,Going Straight,Failed to Yield ROW,No Apparent Contributing Factor,,SUV,East,Going Straight,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11685714.38,4824048.345
298210523,2024315255,2.02432E+14,5441,0,TRAF - ACCIDENT               ,"6/13/2024, 7:00 AM","6/13/2024, 7:00 AM","6/13/2024, 7:34 AM",E ALAMEDA AVE / S SHERMAN ST,3144833,1684327,-104.9851962,39.71115267,3,312,Washington Park West,0,0,Front to Rear,,Front to Rear,On Roadway,At Intersection,Straight - Level,Dry,Daylight,SUV,West,Slowing,Followed Too Closely,Distracted/Other Interior,,Passenger Car/Passenger Van,West,Stopped in Traffic,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11686899.16,4824056.705
298210594,2024329223,2.02433E+14,5401,0,TRAF - ACCIDENT - HIT & RUN   ,"6/20/2024, 9:00 AM","6/20/2024, 9:00 AM","6/20/2024, 10:00 AM",E ALAMEDA AVE / S LINCOLN ST,3144503,1684327,-104.9863691,39.7111578,3,312,Washington Park West,0,0,Side to Side-Same Direction,,Side to Side-Same Direction,On Roadway,At Intersection,Straight - Level,Dry,Daylight,Pickup Truck/Utility Van,West,Making Left Turn,Turned from Wrong Lane or Position,,,SUV,West,Making Left Turn,No Contributing Action,No Apparent Contributing Factor,,0,0,,,,,,,-11687029.34,4824056.705
